Name,Tm,PA,BB%,K%,BB/K,AVG,OBP,SLG,OPS,ISO,BABIP,wRC,wRAA,wOBA,wRC+,playerId
Mickey Moniak,PHI,8,0,0.625,0,0,0,0,0,0,0,-1.112425243,-2.081196522,0,-100,19956
Carter Kieboom,WSN,88,0.13636364,0.15909091,0.85714286,0.17808219,0.31818182,0.30136986,0.61955168,0.12328767,0.17857143,8.338041937,-2.31844213,0.282583776,73.08159549,19958
Jesus Luzardo,MIA,4,0.25,0.5,0.5,0,0.25,0,0.25,0,0,0.016098515,-0.468287124,0.172929138,7.580752417,19959
Taylor Trammell,SEA,60,0.1,0.43333333,0.23076923,0.09803922,0.20689655,0.19607843,0.40297498,0.09803921,0.16666667,1.174643913,-6.091140679,0.191726795,20.36849235,19960
Colton Welker,COL,14,0.14285714,0.42857143,0.33333333,0.08333333,0.21428571,0.08333333,0.29761904,0,0.16666667,-0.074810766,-1.770160504,0.161606316,-16.91325626,19961
Bobby Dalbec,BOS,190,0.05789474,0.34210526,0.16923077,0.27840909,0.32631579,0.55113636,0.87745215,0.27272727,0.37623762,31.1098922,8.101574324,0.36596258,129.011246,19966
Jared Oliva,PIT,16,0.0625,0.1875,0.33333333,0.26666667,0.3125,0.33333333,0.64583333,0.06666666,0.33333333,1.198343722,-0.739198836,0.258587499,59.98095454,19968
Tres Barrera,WSN,29,0.20689655,0.13793103,1.5,0.45454545,0.5862069,0.90909091,1.49529781,0.45454546,0.5,10.22681554,6.71501965,0.594289307,275.5991816,19977
Bryse Wilson,2 Tms,10,0,0.4,0,0,0,0,0,0,0,-1.390531554,-2.601495653,0,-100,19990
Santiago Espinal,TOR,99,0.07070707,0.11111111,0.63636364,0.34782609,0.39393939,0.40217391,0.7961133,0.05434782,0.39506173,15.01387205,3.02532747,0.351361032,119.9528053,19997
Keston Hiura,MIL,59,0.08474576,0.42372881,0.2,0.12962963,0.20338983,0.2037037,0.40709353,0.07407407,0.21428571,0.981435937,-6.163252245,0.188169907,12.10916493,20003
Isaac Paredes,DET,34,0.14705882,0.05882353,2.5,0.28571429,0.38235294,0.32142857,0.70378151,0.03571428,0.2962963,4.252237512,0.134959577,0.319224016,101.6927197,20036
Darren McCaughan,SEA,2,0,0,0,0,0,0,0,0,0,-0.278106311,-0.520299131,0,-100,20038
Luis Robert,CHW,68,0.05882353,0.19117647,0.30769231,0.3968254,0.44117647,0.79365079,1.23482726,0.39682539,0.43181818,19.159246,10.92469013,0.508602736,230.6391527,20043
Brian Miller,MIA,4,0,0,0,0.5,0.5,0.5,1,0,0.5,0.898409649,0.414024009,0.439527661,180.7919529,20047
Alan Trejo,COL,18,0.05555556,0.22222222,0.25,0.25,0.27777778,0.25,0.52777778,0,0.30769231,0.577419775,-1.602315603,0.206836546,12.47318736,20056
Bailey Falter,PHI,3,0,1,0,0,0,0,0,0,0,-0.417159466,-0.780448696,0,-100,20070
Evan White,SEA,34,0.08823529,0.47058824,0.1875,0.06666667,0.17647059,0.16666667,0.34313726,0.1,0.07692308,-0.02610203,-4.143379965,0.167136943,3.756802213,20078
Chris Paddack,SDP,8,0,0.625,0,0.125,0.125,0.125,0.25,0,0.33333333,-0.385114108,-1.353885387,0.109881915,-33.85601063,20099
Juan Soto,WSN,238,0.16806723,0.17647059,0.95238095,0.27979275,0.40336134,0.47150259,0.87486393,0.19170984,0.30555556,40.10715968,11.28621413,0.37174132,131.0079679,20123
Dylan Carlson,STL,138,0.08695652,0.23188406,0.375,0.34146341,0.39416058,0.52845528,0.92261586,0.18699187,0.42045455,25.61432252,8.903017963,0.392401228,150.0415052,20126
Zach Pop,MIA,2,0,0.5,0,0,0,0,0,0,0,-0.278106311,-0.520299131,0,-100,20185
Brandon Marsh,LAA,81,0.03703704,0.37037037,0.1,0.25974026,0.2875,0.27272727,0.56022727,0.01298701,0.42553191,5.506890007,-4.301919192,0.250235591,54.843067,20202
Jo Adell,LAA,45,0.02222222,0.2,0.11111111,0.25,0.26666667,0.5,0.76666667,0.25,0.25,5.683856927,0.234518484,0.320725291,102.462429,20220
Gilberto Celestino,MIN,37,0.02702703,0.24324324,0.11111111,0.11111111,0.13513514,0.25,0.38513514,0.13888889,0.11538462,-0.130572569,-4.611139733,0.163799555,-3.173034171,20233
Kevin Smith,TOR,21,0.04761905,0.33333333,0.14285714,0.15789474,0.23809524,0.31578947,0.55388471,0.15789473,0.18181818,1.364277851,-1.178746756,0.246584679,49.17107336,20242
Griffin Jax,MIN,2,0,0.5,0,0,0,0,0,0,0,-0.278106311,-0.520299131,0,-100,20253
Mario Feliciano,MIL,1,1,0,1,0,1,0,1,0,0,0.433257982,0.312161572,0.691716552,339.2674628,20263
Jonathan Arauz,BOS,31,0.22580645,0.22580645,1,0.20833333,0.38709677,0.25,0.63709677,0.04166667,0.29411765,3.632085847,-0.121902858,0.309673667,90.98523458,20275
Cory Abbott,CHC,1,0,0,0,0,0,0,0,0,0,-0.139053155,-0.260149565,0,-100,20277
Ben Rortvedt,MIN,20,0.05,0.2,0.25,0.11111111,0.15789474,0.27777778,0.43567252,0.16666667,0.07692308,0.33448621,-2.087441987,0.188278446,13.36369637,20287
David Peterson,NYM,4,0,0.5,0,0,0,0,0,0,0,-0.556212622,-1.040598261,0,-100,20302
Jake Meyers,HOU,58,0.01724138,0.34482759,0.05,0.30357143,0.32758621,0.57142857,0.89901478,0.26785714,0.42424242,10.06734406,3.043752288,0.377853906,143.9726392,20308
Alec Bettinger,MIL,1,0,1,0,0,0,0,0,0,0,-0.139053155,-0.260149565,0,-100,20312
Stuart Fairchild,ARI,12,0.08333333,0.16666667,0.5,0.2,0.33333333,0.3,0.63333333,0.1,0.25,1.255606699,-0.197550219,0.294529239,80.53230527,20321
Alex Kirilloff,MIN,71,0.04225352,0.21126761,0.2,0.27941176,0.30985915,0.47058824,0.78044739,0.19117648,0.32,9.661586398,1.063741298,0.332534584,110.8160221,20325
Luis Gonzalez,CHW,2,0.5,0,1,0,0.5,0,0.5,0,0,0.294204826,0.052012007,0.345858276,120.697029,20332
Matt Peacock,ARI,11,0.09090909,0.09090909,1,0.2,0.27272727,0.2,0.47272727,0,0.22222222,0.497348698,-0.834711811,0.222711563,33.87178446,20339
Ernie Clement,CLE,43,0.04651163,0.11627907,0.4,0.225,0.27906977,0.45,0.72906977,0.225,0.1875,5.10696327,-0.100182354,0.311610542,96.58074981,20352
Bruce Zimmermann,BAL,4,0,0.75,0,0,0,0,0,0,0,-0.556212622,-1.040598261,0,-100,20370
Luis Garcia,WSN,66,0.03030303,0.18181818,0.16666667,0.296875,0.31818182,0.453125,0.77130682,0.15625,0.35294118,8.818864237,0.826501186,0.329561908,103.6036652,20391
Luis Madero,MIA,1,0,0,0,0,0,0,0,0,0,-0.139053155,-0.260149565,0,-100,20399
Josh Fleming,TBR,1,0,1,0,0,0,0,0,0,0,-0.139053155,-0.260149565,0,-100,20418
Jazz Chisholm Jr.,MIA,150,0.04666667,0.33333333,0.14,0.23741007,0.28187919,0.38848921,0.6703684,0.15107914,0.3372093,14.98439745,-3.180064029,0.288802827,82.86481818,20454
Huascar Ynoa,ATL,4,0,0.5,0,0.25,0.25,0.25,0.5,0,0.5,0.171098513,-0.313287126,0.21976383,31.62115991,20468
Seth Beer,ARI,6,0.16666667,0.16666667,1,0.4,0.5,0.6,1.1,0.2,0.5,1.492614504,0.766036045,0.4687364,193.7160963,20493
Scott Hurst,STL,1,0,0,0,0,0,0,0,0,0,-0.139053155,-0.260149565,0,-100,20501
William Contreras,ATL,37,0.10810811,0.40540541,0.26666667,0.1875,0.2972973,0.375,0.6722973,0.1875,0.26666667,3.971132626,-0.509434539,0.297785329,82.3123539,20503
Nick Madrigal,CHW,63,0.06349206,0.06349206,1,0.37288136,0.41269841,0.57627119,0.9889696,0.20338983,0.37735849,13.1654177,5.53634388,0.420639648,171.2156328,20521
Vidal Brujan,TBR,17,0,0.29411765,0,0.05882353,0.05882353,0.05882353,0.11764706,0,0.08333333,-1.636592507,-3.695231475,0.051709137,-73.50206808,20536
Edwin Uceta,LAD,1,0,0,0,0,0,0,0,0,0,-0.139053155,-0.260149565,0,-100,20539
Jose Devers,MIA,7,0.14285714,0.14285714,1,0.16666667,0.28571429,0.33333333,0.61904762,0.16666666,0.2,0.626250214,-0.221424655,0.276194726,74.67323384,20540
Jordan Holloway,MIA,2,0,1,0,0,0,0,0,0,0,-0.278106311,-0.520299131,0,-100,20631
Humberto Mejia,ARI,1,0,0,0,0,0,0,0,0,0,-0.139053155,-0.260149565,0,-100,20739
Alejo Lopez,CIN,14,0,0.14285714,0,0.28571429,0.28571429,0.28571429,0.57142858,0,0.33333333,0.962500365,-0.732849373,0.251158663,49.30600901,21127
Tyler Payne,CHC,1,0,1,0,0,0,0,0,0,0,-0.139053155,-0.260149565,0,-100,21139
Humberto Castellanos,ARI,3,0,0,0,0.66666667,0.66666667,0.66666667,1.33333334,0,0.66666667,1.037462804,0.674173574,0.586036881,269.9271602,21183
Andre Jackson,LAD,4,0,0.75,0,0,0,0,0,0,0,-0.556212622,-1.040598261,0,-100,21298
Tylor Megill,NYM,16,0.0625,0.625,0.1,0.21428571,0.26666667,0.28571429,0.55238096,0.07142858,0.75,1.03301039,-0.904532167,0.246098248,57.1781964,21318
Lars Nootbaar,STL,25,0.08,0.24,0.33333333,0.27272727,0.32,0.54545455,0.86545455,0.27272728,0.3125,3.864998733,0.837588487,0.354920077,125.689701,21454
Kris Bubic,KCR,2,0,0,0,0,0,0,0,0,0,-0.278106311,-0.520299131,0,-100,21455
Nico Hoerner,CHC,54,0.14814815,0.11111111,1.33333333,0.24444444,0.35185185,0.28888889,0.64074074,0.04444445,0.275,5.3355905,-1.203615632,0.287486921,76.77375771,21479
Trevor Larnach,MIN,90,0.06666667,0.37777778,0.17647059,0.18292683,0.24444444,0.2804878,0.52493224,0.09756097,0.27659574,4.891737939,-6.006938948,0.233757451,44.08706707,21501
Jonathan India,CIN,159,0.11320755,0.17610063,0.64285714,0.29710145,0.38993711,0.43478261,0.82471972,0.13768116,0.35514019,25.32839441,6.074065239,0.360598411,120.4098915,21523
Joey Bart,SFG,3,0,0,0,0.66666667,0.66666667,0.66666667,1.33333334,0,0.66666667,1.037462804,0.674173574,0.586036881,274.9798483,21524
Cal Raleigh,SEA,34,0.02941176,0.26470588,0.11111111,0.21875,0.26470588,0.3125,0.57720588,0.09375,0.30434783,2.432993015,-1.68428492,0.254553232,62.81093236,21534
Nick Fortes,MIA,13,0.07692308,0.15384615,0.5,0.25,0.30769231,0.5,0.80769231,0.25,0.22222222,1.879391967,0.305138639,0.342795831,117.9445063,21538
Reiss Knehr,SDP,3,0,1,0,0,0,0,0,0,0,-0.417159466,-0.780448696,0,-100,21541
Matt Vierling,PHI,43,0.04651163,0.18604651,0.25,0.34146341,0.37209302,0.41463415,0.78672717,0.07317074,0.42424242,5.922159125,0.715013501,0.334523939,107.1748838,21558
Alfonso Rivas,CHC,15,0.13333333,0.26666667,0.5,0.25,0.4,0.25,0.65,0,0.375,1.838069476,0.021623328,0.316168769,95.40858479,21560
Romy Gonzalez,CHW,10,0,0.5,0,0.4,0.4,0.7,1.1,0.3,0.8,2.418713075,1.207748977,0.460399491,198.0754197,21562
Kyle Isbel,KCR,13,0.07692308,0.30769231,0.25,0.33333333,0.38461538,0.5,0.88461538,0.16666667,0.5,2.24386462,0.669611292,0.376681617,138.7682376,21614
Alec Bohm,PHI,137,0.08759124,0.26277372,0.33333333,0.2892562,0.35766423,0.43801653,0.79568076,0.14876033,0.37349398,19.9993173,3.409109145,0.344502191,113.6578343,21618
Jake McCarthy,ARI,24,0.04166667,0.41666667,0.1,0.19047619,0.29166667,0.38095238,0.67261905,0.19047619,0.3,2.571740677,-0.33457316,0.297577386,82.5127107,21622
Nick Maton,PHI,42,0.04761905,0.35714286,0.13333333,0.325,0.35714286,0.525,0.88214286,0.2,0.47826087,7.225111453,2.139062239,0.375982411,134.1107859,21635
Rafael Marchan,PHI,24,0.04166667,0.20833333,0.2,0.30434783,0.33333333,0.52173913,0.85507246,0.2173913,0.35294118,3.829051761,0.922737924,0.360895428,124.3086517,21646
Edward Cabrera,MIA,2,0,1,0,0,0,0,0,0,0,-0.278106311,-0.520299131,0,-100,21690
Oneil Cruz,PIT,4,0,0.75,0,0,0,0,0,0,0,-0.556212622,-1.040598261,0,-100,21711
Sebastian Rivero,KCR,9,0.33333333,0.11111111,3,0.16666667,0.44444444,0.16666667,0.61111111,0,0.2,1.192766148,0.102898459,0.328244997,106.0468485,21735
Braxton Garrett,MIA,3,0,0.33333333,0,0.33333333,0.33333333,0.33333333,0.66666666,0,0.5,0.310151669,-0.053137561,0.29301844,85.60373633,21844
Rodolfo Castro,PIT,32,0.0625,0.15625,0.4,0.27586207,0.34375,0.51724138,0.86099138,0.24137931,0.27272727,5.276398429,1.401313313,0.367353935,130.6473808,21987
Payton Henry,MIA,6,0,0,0,0.33333333,0.33333333,0.33333333,0.66666666,0,0.33333333,0.620303338,-0.106275121,0.29301844,85.60373633,22164
Ryan Vilade,COL,7,0.14285714,0.14285714,1,0,0.14285714,0,0.14285714,0,0,-0.401060951,-1.24873582,0.09881665,-57.70820622,22165
Akil Baddoo,DET,108,0.08333333,0.30555556,0.27272727,0.21428571,0.27777778,0.24489796,0.52267574,0.03061225,0.31818182,6.276593279,-6.801818985,0.238306714,47.02898473,22168
Max Kranick,PIT,3,0,0,0,0,0,0,0,0,0,-0.417159466,-0.780448696,0,-100,22175
Hans Crouse,PHI,1,0,1,0,0,0,0,0,0,0,-0.139053155,-0.260149565,0,-100,22192
Luis Campusano,SDP,3,0,0.33333333,0,0,0,0,0,0,0,-0.417159466,-0.780448696,0,-100,22217
Paul Campbell,MIA,4,0,0.5,0,0,0,0,0,0,0,-0.556212622,-1.040598261,0,-100,22248
Tarik Skubal,DET,2,0,1,0,0,0,0,0,0,0,-0.278106311,-0.520299131,0,-100,22267
Jake Burger,CHW,13,0.15384615,0.30769231,0.5,0.09090909,0.23076923,0.09090909,0.32167832,0,0.14285714,0.064242389,-1.510010939,0.174037571,4.623442216,22275
Trevor Rogers,MIA,12,0.08333333,0.41666667,0.2,0.1,0.18181818,0.1,0.28181818,0,0.2,-0.250868113,-1.704025032,0.142797443,-11.99605169,22286
Taylor Walls,TBR,70,0.12857143,0.25714286,0.5,0.2295082,0.32857143,0.27868852,0.60725995,0.04918032,0.3255814,6.499435336,-1.977313354,0.280285673,80.91295674,22458
Johan Oviedo,STL,5,0,0.4,0,0,0,0,0,0,0,-0.695265777,-1.300747826,0,-100,22487
Jarred Kelenic,SEA,143,0.08391608,0.27972028,0.3,0.16793893,0.23776224,0.2519084,0.48967064,0.08396947,0.2247191,6.349654432,-10.96713218,0.221732156,40.63863333,22558
Alejandro Kirk,TOR,60,0.1,0.1,1,0.31372549,0.4,0.58823529,0.98823529,0.2745098,0.28571429,12.25363175,4.987847162,0.414901416,162.8775519,22581
Geraldo Perdomo,ARI,9,0.11111111,0.11111111,1,0.375,0.44444444,0.375,0.81944444,0,0.42857143,1.502766144,0.412898455,0.369875835,129.4855934,22799
Tucupita Marcano,SDP,11,0.18181818,0.18181818,1,0.22222222,0.36363636,0.22222222,0.58585858,0,0.28571429,1.069659835,-0.262400673,0.285594886,80.3061172,22871
Joan Adon,WSN,1,0,1,0,0,0,0,0,0,0,-0.139053155,-0.260149565,0,-100,22925
Spencer Howard,PHI,1,0,1,0,0,0,0,0,0,0,-0.139053155,-0.260149565,0,-100,23252
Packy Naughton,LAA,1,0,1,0,0,0,0,0,0,0,-0.139053155,-0.260149565,0,-100,23292
Jose Barrero,CIN,23,0.04347826,0.26086957,0.16666667,0.22727273,0.26086957,0.31818182,0.57905139,0.09090909,0.3125,1.610644297,-1.174573129,0.252703286,50.30956267,23378
Ryan Dorow,TEX,4,0.25,0.25,1,0,0.25,0,0.25,0,0,0.016098515,-0.468287124,0.172929138,4.06251208,23559
Wander Franco,TBR,110,0.1,0.09090909,1.1,0.35714286,0.41818182,0.60204082,1.02022264,0.24489796,0.36470588,23.72681908,10.406214,0.428765886,181.2188596,23667
Ryan Weathers,SDP,7,0.14285714,0.14285714,1,0.33333333,0.42857143,0.83333333,1.26190476,0.5,0.25,1.986399764,1.138724895,0.511041496,226.78059,23796
Josiah Gray,2 Tms,4,0,0.5,0,0,0,0,0,0,0,-0.556212622,-1.040598261,0,-100,24580
Jarren Duran,BOS,28,0,0.32142857,0,0.18518519,0.17857143,0.25925926,0.43783069,0.07407407,0.26315789,0.313067287,-3.077632189,0.181578564,4.450505893,24617
Ryan Jeffers,MIN,99,0.1010101,0.36363636,0.27777778,0.2247191,0.3030303,0.42696629,0.72999659,0.20224719,0.3125,12.067264,0.078719425,0.315387495,99.23229525,24618
Owen Miller,CLE,85,0.04705882,0.29411765,0.16,0.19753086,0.23529412,0.2962963,0.53159042,0.09876544,0.25925926,4.572381449,-5.720813388,0.23308071,43.52987143,24655
Alex Vesia,LAD,2,0.5,0.5,1,0,0.5,0,0.5,0,0,0.294204826,0.052012007,0.345858276,118.53118,25007
Sammy Long,SFG,2,0,0,0,0,0,0,0,0,0,-0.278106311,-0.520299131,0,-100,25379
Drew Rasmussen,TBR,3,0,0,0,0.33333333,0.33333333,0.33333333,0.66666666,0,0.33333333,0.310151669,-0.053137561,0.29301844,89.51458614,25385
Andrew Vaughn,CHW,141,0.14893617,0.22695035,0.65625,0.26890756,0.38297872,0.55462185,0.93760057,0.28571429,0.30379747,26.74601427,9.671420483,0.397328856,155.468012,26197
Kwang Hyun Kim,STL,5,0,0.4,0,0,0,0,0,0,0,-0.695265777,-1.300747826,0,-100,27458
Yoshi Tsutsugo,3 Tms,70,0.04285714,0.3,0.14285714,0.25757576,0.28571429,0.42424242,0.70995671,0.16666666,0.34090909,7.683178771,-0.793569919,0.300724478,88.31418955,27459
Shogo Akiyama,CIN,31,0.16129032,0.16129032,1,0.24,0.38709677,0.28,0.66709677,0.04,0.3,3.812085835,0.05809713,0.31669156,91.88325826,27461
Ha-Seong Kim,SDP,90,0.07777778,0.23333333,0.33333333,0.22222222,0.28888889,0.38271605,0.67160494,0.16049383,0.27118644,8.81062043,-2.088056457,0.28638531,80.81966191,27506
